2015-09-13,06:00,BART,2m,54.250690,20.815439,139,180,65.228996,57.440742,285.372742,81.209122,1017.217957,
2015-09-13,06:00,BBYS,interp,48.751808,19.150999,122,24,444.002014,415.798767,286.102325,78.412041,972.896484,
2015-09-13,06:00,BIAL,2m,53.132080,23.138750,180,153,163.179001,159.666626,285.614044,81.799217,1005.765930,
2015-09-13,06:00,BILG,interp,50.531502,22.718580,182,80,209.287994,199.008224,285.675140,83.828720,999.267517,
2015-09-13,06:00,BOGI,interp,52.474998,21.035219,147,131,109.163002,76.049057,285.337860,88.795380,1013.924988,
2015-09-13,06:00,BOGO,interp,52.475941,21.035330,147,131,118.807999,76.049057,285.231110,89.117973,1013.924988,
2015-09-13,06:00,BOR1,interp,52.276939,17.073469,80,121,89.070999,70.629730,286.282593,79.429245,1010.651306,
2015-09-13,06:00,BPDL,2m,52.035278,23.127359,184,122,167.332993,160.143936,285.610962,88.437126,1004.879089,
2015-09-13,06:00,BRSK,2m,52.741081,22.838610,176,141,139.964996,144.188492,285.724335,82.789948,1007.069397,
2015-09-13,06:00,BUZD,interp,50.466221,20.718941,146,74,261.860992,238.669373,284.769348,88.324921,993.606689,
2015-09-13,06:00,BYDG,2m,53.134560,17.993641,94,146,73.817001,72.225929,283.737549,90.523613,1011.880920,
2015-09-13,06:00,CCHN,interp,52.882778,20.597830,139,141,136.837997,117.037025,285.237488,86.234261,1008.920776,
2015-09-13,06:00,CFRM,interp,49.684811,18.353189,105,50,330.834991,311.812439,287.090515,69.085663,983.684326,
2015-09-13,06:00,CHEL,interp,51.130001,23.480419,193,98,225.889008,192.597015,284.625916,93.697983,1000.694214,
2015-09-13,06:00,CHNO,interp,53.164059,15.414060,51,145,70.629997,58.006088,285.422577,86.639328,1010.361267,
2015-09-13,06:00,CHOJ,2m,53.695190,17.552361,86,161,173.335999,171.235291,283.156128,91.950363,999.844238,
2015-09-13,06:00,CLIB,2m,50.771690,15.059890,46,78,405.160004,448.088135,287.654175,68.385483,964.347290,
2015-09-13,06:00,CPAR,interp,50.039558,15.783250,59,58,239.246002,217.943283,287.212402,71.293900,991.610291,
2015-09-13,06:00,DRES,interp,51.029831,13.729690,22,86,159.828995,136.695953,288.814178,66.641220,998.745483,
2015-09-13,06:00,DRWP,interp,53.526329,15.817470,58,155,136.826004,115.104370,284.310913,88.884285,1004.261169,
2015-09-13,06:00,DZIA,2m,53.230331,20.167391,131,151,176.028000,174.086426,285.209839,83.231895,1001.938416,
