2015-09-12,00:00,BART,2m,54.250690,20.815439,139,180,65.228996,57.440742,285.051636,72.484375,1020.340637,
2015-09-12,00:00,BBYS,interp,48.751808,19.150999,122,24,444.002014,415.798767,285.384003,85.990318,973.319702,
2015-09-12,00:00,BIAL,2m,53.132080,23.138750,180,153,163.179001,159.666626,285.323578,68.473907,1008.726501,
2015-09-12,00:00,BILG,interp,50.531502,22.718580,182,80,209.287994,199.008224,287.022339,74.731209,1000.564453,
2015-09-12,00:00,BOGI,interp,52.474998,21.035219,147,131,109.163002,76.049057,288.117035,62.006615,1015.635986,
2015-09-12,00:00,BOGO,interp,52.475941,21.035330,147,131,118.807999,76.049057,288.084930,61.987469,1015.635986,
2015-09-12,00:00,BOR1,interp,52.276939,17.073469,80,121,89.070999,70.629730,288.041809,75.558884,1013.126587,
2015-09-12,00:00,BPDL,2m,52.035278,23.127359,184,122,167.332993,160.143936,286.504211,67.042747,1007.221069,
2015-09-12,00:00,BRSK,2m,52.741081,22.838610,176,141,139.964996,144.188492,286.177612,65.059196,1009.702393,
2015-09-12,00:00,BUZD,interp,50.466221,20.718941,146,74,261.860992,238.669373,286.290009,76.328178,993.977356,
2015-09-12,00:00,BYDG,2m,53.134560,17.993641,94,146,73.817001,72.225929,288.452576,64.569168,1014.274170,
2015-09-12,00:00,CCHN,interp,52.882778,20.597830,139,141,136.837997,117.037025,287.592987,62.868229,1010.834473,
2015-09-12,00:00,CFRM,interp,49.684811,18.353189,105,50,330.834991,311.812439,286.837280,84.003731,984.750610,
2015-09-12,00:00,CHEL,interp,51.130001,23.480419,193,98,225.889008,192.597015,286.595581,67.868233,1002.618042,
2015-09-12,00:00,CHNO,interp,53.164059,15.414060,51,145,70.629997,58.006088,288.094025,68.538925,1014.315674,
2015-09-12,00:00,CHOJ,2m,53.695190,17.552361,86,161,173.335999,171.235291,287.738251,62.715012,1002.873413,
2015-09-12,00:00,CLIB,2m,50.771690,15.059890,46,78,405.160004,448.088135,284.176453,92.273010,967.177551,
2015-09-12,00:00,CPAR,interp,50.039558,15.783250,59,58,239.246002,217.943283,284.381958,94.234100,994.420105,
2015-09-12,00:00,DRES,interp,51.029831,13.729690,22,86,159.828995,136.695953,285.716644,85.370224,1002.538757,
2015-09-12,00:00,DRWP,interp,53.526329,15.817470,58,155,136.826004,115.104370,288.032349,67.307693,1008.050415,
2015-09-12,00:00,DZIA,2m,53.230331,20.167391,131,151,176.028000,174.086426,287.168671,63.503559,1004.179749,
2015-09-12,00:00,ELBL,2m,54.155560,19.400360,116,175,23.635000,21.898973,287.832947,64.095642,1022.991028,
2015-09-12,00:00,GANP,interp,49.034721,20.322941,143,34,704.125977,668.903809,279.904083,94.684395,944.386475,
2015-09-12,00:00,GDAN,2m,54.354561,18.642250,103,180,37.535000,46.637840,287.953857,63.236172,1019.647034,
2015-09-12,00:00,GIZY,2m,54.035782,21.767780,155,175,138.546997,134.903992,285.461700,70.584419,1011.578979,
2015-09-12,00:00,GLOG,interp,51.665249,16.074280,63,104,104.566002,86.521759,286.451599,79.406944,1010.253357,
2015-09-12,00:00,GNIE,interp,52.532940,17.583860,88,129,138.826004,116.324875,287.994415,74.301125,1008.171570,
2015-09-12,00:00,GOLE,2m,53.558720,14.838000,42,156,33.713001,24.295349,287.944763,67.487007,1018.489929,
2015-09-12,00:00,GOPE,interp,49.913689,14.785610,41,54,547.552979,383.208588,284.610443,90.009636,974.270630,
2015-09-12,00:00,GRAJ,2m,53.651058,22.452311,167,166,136.692993,132.223877,285.454742,69.929596,1012.051819,
2015-09-12,00:00,GRUD,2m,53.488529,18.754971,107,156,41.563999,34.886299,288.366699,59.697529,1019.861694,
2015-09-12,00:00,GWWL,interp,52.737968,15.205220,48,133,90.834999,35.695969,288.112061,67.839256,1016.806580,
2015-09-12,00:00,HAJN,2m,52.740971,23.565889,189,143,168.343002,175.053619,284.951782,68.631134,1006.811035,
2015-09-12,00:00,HOZD,2m,50.188862,23.362249,194,72,266.970001,264.378815,286.537506,74.144585,993.038330,
2015-09-12,00:00,HRUB,interp,50.804691,23.886280,201,90,204.494003,193.071960,286.526886,69.586090,1002.565491,
2015-09-12,00:00,ILAW,interp,53.587139,19.567970,120,160,133.294998,111.475067,287.620392,59.849159,1011.492126,
2015-09-12,00:00,JLGR,2m,50.919472,15.733250,58,83,365.324005,425.152618,283.704010,92.221603,969.865417,
2015-09-12,00:00,JOZ2,interp,52.097832,21.032360,148,120,120.889000,100.084229,288.208496,65.609695,1012.283447,
2015-09-12,00:00,JOZE,2m,52.097279,21.031561,148,120,109.998001,100.084229,288.224976,65.794029,1012.283447,
2015-09-12,00:00,KALI,2m,51.753891,18.095169,98,107,111.672997,134.726044,287.328613,78.869980,1005.685364,
2015-09-12,00:00,KAM1,interp,53.963058,14.777390,41,167,22.823999,6.033596,288.836639,65.874130,1020.920288,
2015-09-12,00:00,KATO,2m,50.253281,19.035641,117,66,291.605988,288.437561,284.905426,84.086494,987.467529,
2015-09-12,00:00,KEPN,2m,51.280170,17.983580,97,94,181.768005,174.984039,286.880707,78.594292,1000.650330,
2015-09-12,00:00,KLCE,2m,50.875751,20.629641,144,86,296.825012,295.633759,286.118103,76.112564,987.544678,
2015-09-12,00:00,KLDZ,2m,50.435581,16.651890,74,69,316.281006,309.817932,282.392273,94.507278,984.217346,
2015-09-12,00:00,KLOB,2m,50.905529,18.936890,114,84,262.949005,256.282959,286.082489,79.127434,991.404236,
2015-09-12,00:00,KONI,interp,52.228111,18.253969,100,121,123.925003,103.517586,287.590546,79.594353,1009.871887,
2015-09-12,00:00,KOSC,2m,54.122559,17.981581,93,173,180.990997,172.903351,286.802399,63.189217,1003.592896,
2015-09-12,00:00,KOSZ,interp,54.203388,16.197720,64,174,90.152000,37.519089,288.799194,61.719334,1018.453186,
2015-09-12,00:00,KRA1,2m,50.066109,19.920469,133,62,227.035004,223.634430,286.787292,73.394730,995.068054,
2015-09-12,00:00,KRAW,2m,50.066139,19.920469,133,62,227.035004,223.634430,286.787292,73.394730,995.068054,
2015-09-12,00:00,KROS,interp,49.678749,21.774639,167,54,311.147003,262.317200,285.840576,80.058159,991.711487,
2015-09-12,00:00,KROT,interp,51.692188,17.437189,87,105,148.410004,138.281067,287.421265,74.454193,1004.831177,
2015-09-12,00:00,KUTN,interp,52.226059,19.374969,119,122,127.750000,104.734695,288.281830,68.346947,1010.456665,
2015-09-12,00:00,LAMA,2m,53.892391,20.669941,137,170,157.804001,164.768005,286.571899,66.121826,1006.668884,
2015-09-12,00:00,LEGP,interp,51.200001,16.154970,65,91,139.929993,111.930573,286.384766,82.188148,1007.048218,
2015-09-12,00:00,LELO,2m,50.682892,19.628889,127,79,267.773987,268.764282,286.886719,73.680023,990.017212,
2015-09-12,00:00,LESZ,interp,51.840389,16.578501,72,109,111.045998,99.432205,287.621552,73.106636,1009.090149,
2015-09-12,00:00,LODZ,2m,51.778721,19.459499,122,109,225.908997,224.132004,287.394836,75.322311,996.036499,
2015-09-12,00:00,LOMZ,interp,53.174000,22.080360,162,152,156.391998,109.272408,286.449524,64.873016,1013.689087,
2015-09-12,00:00,LUBL,interp,51.250858,22.554720,176,99,210.350006,197.885132,287.115753,68.574989,1001.174377,
2015-09-12,00:00,MIES,2m,52.789940,14.476780,36,135,62.507000,55.710823,287.334442,75.245567,1013.824463,
2015-09-12,00:00,MIMA,2m,52.181309,21.559250,157,124,170.070007,170.325134,287.767151,64.514641,1004.562866,
2015-09-12,00:00,MLCN,interp,50.065891,21.971689,170,65,236.826996,214.880432,286.300049,76.215027,997.636414,
2015-09-12,00:00,MYSZ,2m,53.386532,21.343580,150,157,139.423004,135.066574,286.754761,64.629135,1010.199402,
2015-09-12,00:00,NODW,interp,52.431080,20.710581,141,129,94.364998,62.552525,288.147339,64.323090,1016.831970,
2015-09-12,00:00,NTML,interp,52.320808,16.118031,64,122,89.757004,64.863022,288.143707,70.872475,1013.312134,
2015-09-12,00:00,NWSC,2m,49.618439,20.690029,148,51,295.514008,318.771545,283.367279,89.813202,984.476379,
2015-09-12,00:00,NWT1,2m,49.478191,20.034439,136,46,613.632996,643.624512,281.615479,94.464783,946.894470,
2015-09-12,00:00,NYSA,interp,50.477692,17.333750,86,71,208.645004,187.933777,286.788361,82.752327,998.453979,
2015-09-12,00:00,OLST,2m,53.777561,20.487169,135,166,148.339996,141.129181,286.744568,65.368652,1009.147888,
2015-09-12,00:00,OPLE,interp,50.667610,17.919359,96,77,185.414001,158.021515,287.292328,87.027962,1002.489929,
2015-09-12,00:00,OPLU,2m,51.149311,21.975920,167,96,159.257004,156.742096,287.585571,70.736603,1005.500305,
2015-09-12,00:00,OSMZ,2m,52.800781,21.891689,160,141,137.028000,136.514923,287.092194,63.599514,1009.664856,
2015-09-12,00:00,PITR,interp,51.401669,19.690941,126,99,219.770004,204.964600,286.855286,76.638397,998.140808,
2015-09-12,00:00,POTS,interp,52.379311,13.066080,12,124,104.198997,37.658669,284.858643,91.616310,1015.126892,
2015-09-12,00:00,POZN,interp,52.430061,16.934940,77,125,136.753998,60.852165,287.811005,75.258659,1014.319519,
2015-09-12,00:00,PPIL,interp,53.156971,16.738279,73,145,88.230003,69.517395,288.254425,70.828781,1013.763489,
2015-09-12,00:00,PROS,2m,50.191750,20.288500,139,66,241.089005,238.946960,286.875519,73.189850,993.453308,
2015-09-12,00:00,PRZM,interp,49.791939,22.752810,185,59,259.903992,227.154678,285.926605,78.546791,996.647400,
2015-09-12,00:00,RADM,interp,51.391418,21.163830,152,101,184.313995,170.365082,287.520294,73.114769,1003.331665,
2015-09-12,00:00,REDZ,2m,54.472389,17.117531,79,182,76.776001,74.590767,287.962677,58.631355,1014.999817,
2015-09-12,00:00,RWMZ,2m,51.764309,20.250530,135,110,154.334000,157.696365,288.098083,68.070221,1004.367493,
2015-09-12,00:00,RYKI,interp,51.624470,21.927219,164,109,171.964996,161.608429,287.804840,66.962265,1005.301819,
2015-09-12,00:00,SIDZ,interp,51.573002,18.717581,109,103,154.427002,136.128601,286.802948,83.010689,1005.791870,
2015-09-12,00:00,SIED,interp,52.157440,22.294220,169,124,172.427002,161.633209,286.882629,66.895172,1006.292664,
2015-09-12,00:00,SIPC,interp,52.856972,19.662689,123,140,132.595001,114.910683,288.072784,62.049511,1010.200378,
2015-09-12,00:00,SOCH,interp,52.218559,20.242580,134,123,101.876999,75.582031,288.336487,66.856247,1014.635010,
2015-09-12,00:00,SOKL,2m,53.408562,23.495750,185,161,194.375000,187.124695,283.457764,78.583244,1006.106506,
2015-09-12,00:00,STRG,2m,53.966309,18.530001,102,169,106.896004,104.686699,286.841034,64.038429,1011.895447,
2015-09-12,00:00,SWIB,2m,52.247921,15.536310,54,120,93.706001,97.520355,287.948151,68.723549,1008.964111,
2015-09-12,00:00,SWKI,2m,54.098610,22.928221,173,179,188.533005,181.076813,283.442932,79.000854,1007.214355,
2015-09-12,00:00,SZE2,interp,53.700191,16.701389,72,161,161.029999,137.210846,288.090240,62.661381,1006.253357,
2015-09-12,00:00,TABG,interp,50.570969,21.671190,163,79,179.162003,144.998276,287.303619,74.326790,1006.132446,
2015-09-12,00:00,TAR1,interp,50.451641,18.858141,113,72,311.385986,267.675415,285.548981,82.712936,989.957764,
2015-09-12,00:00,TORU,interp,53.018391,18.634939,105,143,88.559998,66.830048,288.479065,62.777931,1015.247681,
2015-09-12,00:00,TRNW,interp,50.016079,20.984140,152,62,239.783997,215.412506,285.777344,78.999855,996.672119,
2015-09-12,00:00,USDL,2m,49.432919,22.585779,183,49,494.128998,524.116638,282.559387,93.674744,961.726074,
2015-09-12,00:00,UZHL,interp,48.631969,22.297609,180,26,192.895004,145.710434,286.268250,79.044533,1005.473450,
2015-09-12,00:00,WAT1,interp,52.253830,20.903830,145,124,120.314003,99.073387,288.227722,64.478409,1012.432129,
2015-09-12,00:00,WLAD,2m,54.796749,18.418751,99,192,5.950000,14.595943,288.950867,68.854729,1023.946899,
2015-09-12,00:00,WLBR,2m,50.767971,16.280081,67,79,466.881012,468.054932,283.480682,88.777451,965.512268,
2015-09-12,00:00,WLOC,interp,52.658718,19.066940,113,133,76.679001,56.339741,288.662628,63.777893,1016.417969,
2015-09-12,00:00,WODZ,2m,50.000172,18.458420,107,59,256.476013,272.875092,286.701599,86.095924,989.238586,
2015-09-12,00:00,WRKI,2m,52.705559,16.371080,68,133,60.727001,54.900703,287.897766,76.407898,1014.963989,
